Jojo's Bizarre Adventure,Josuke,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,N/A,N/A,N/A,Status Effects,N/A,N/A,RESIST: Status Effects
Jojo's Bizarre Adventure,Josuke,2 Koma,2K (T1),Support,Power (力),Fast,N/A,Short,N/A,Heal,N/A,N/A,N/A,N/A,Ground Only,ON HIT: Heal
Jojo's Bizarre Adventure,Josuke,3 Koma,3K (T6),Support,Power (力),Fast,High,Short,Low,N/A,N/A,N/A,N/A,N/A,Ground Only,ON HIT: 51 DMG MAX
Jojo's Bizarre Adventure,Giorno,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,SP Up,N/A,N/A,N/A,N/A,N/A,SP UP: Attack/Defend against Supports
Jojo's Bizarre Adventure,Giorno,2 Koma,2K (T1),Support,Knowledge (知),Fast,Average,Short,Low,N/A,N/A,SPD Down,N/A,N/A,Ground Only,"ON HIT: SPD Down, 33 DMG MAX"
Jojo's Bizarre Adventure,Giorno,3 Koma,3K (T4),Support,Knowledge (知),Average,Average,Long,Low,N/A,N/A,N/A,N/A,N/A,Ground Only,ON HIT: 48 DMG MAX
Jojo's Bizarre Adventure,Jolyne,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,SP Up,N/A,N/A,N/A,N/A,N/A,SP UP: Attacking/Blocking on Low HP
Jojo's Bizarre Adventure,Jolyne,2 Koma,2K (T1),Support,Power (力),Fast,N/A,Short,N/A,N/A,N/A,Paralysis,N/A,N/A,Ground Only,ON HIT: Paralysis
Jojo's Bizarre Adventure,Jolyne,3 Koma,3K (T2),Support,Power (力),Fast,Average,Average,Low,N/A,N/A,N/A,N/A,N/A,Ground Only,ON HIT: 45 DMG MAX
Jojo's Bizarre Adventure,Gyro,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,Max SP Up,N/A,N/A,N/A,N/A,N/A,ATTRIBUTE: Max SP UP
Jojo's Bizarre Adventure,Gyro,2 Koma,2K (T2),Support,Knowledge (知),Average,Low,Long,Low,N/A,N/A,N/A,N/A,N/A,Ground Only,ON HIT: 16 DMG MAX
Jojo's Bizarre Adventure,Gyro,3 Koma,3K (T1),Support,Knowledge (知),Average,Average,Long,Low,N/A,N/A,Guard Seal,N/A,N/A,Ground Only,"ON HIT: Guard Seal, 42 DMG MAX"
Jojo's Bizarre Adventure,Rohan,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,N/A,N/A,N/A,Seal Immunity,N/A,N/A,IMMUNITY: Seal
Jojo's Bizarre Adventure,Johnny,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,N/A,N/A,N/A,Speed Down Immunity,N/A,N/A,IMMUNITY: Speed Down
Slam Dunk!,Hanamichi,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Triple Jump,N/A,PASSIVE: Triple Jump
Slam Dunk!,Hanamichi,2 Koma,2K (T1),Support,Power (力),Instant,N/A,Short,None,-1 SP Bar,N/A,N/A,N/A,N/A,Ground Only,ON HIT: -1 SP BAR
Slam Dunk!,Hanamichi,3 Koma,3K (T6),Support,Power (力),Slow,N/A,N/A,N/A,N/A,Deck Power,N/A,N/A,N/A,Ground Only,BUFF: Deck Power
Slam Dunk!,Kaede,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Airdash,N/A,PASSIVE: Airdash
Slam Dunk!,Kaede,2 Koma,2K (T1),Support,Laughter (笑),Instant,Low,Long,None,Guard Break,N/A,N/A,N/A,N/A,Ground Only,"ON HIT: Guard Break, 7 DMG MAX"
Slam Dunk!,Kaede,3 Koma,3K (T4),Support,Knowledge (知),Fast,N/A,Long,N/A,-2 SP Bar,N/A,Guard Seal,N/A,N/A,Ground Only,"ON HIT: Guard Seal, -2 SP BAR"
Slam Dunk!,Takenori,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,Max SP Up,N/A,N/A,N/A,N/A,N/A,ATTRIBUTE: Max SP UP
Slam Dunk!,Takenori,2 Koma,2K (T2),Support,Power (力),Average,N/A,Fullscreen,N/A,N/A,Toughen,N/A,N/A,N/A,Ground Only,BUFF: Toughen
Slam Dunk!,Takenori,3 Koma,3K (T2),Support,Power (力),Fast,N/A,Long,N/A,N/A,ATK Up,N/A,N/A,N/A,Ground/Air,BUFF: ATK Up
Slam Dunk!,Hisashi,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,ATK Up,N/A,N/A,N/A,N/A,N/A,ATK UP: Low HP
Slam Dunk!,Hisashi,2 Koma,2K (T1),Support,Knowledge (知),Slow,N/A,Fullscreen,N/A,SP Up,N/A,N/A,N/A,N/A,Ground Only,BUFF: +1 SP Bar
Slam Dunk!,Hisashi,3 Koma,3K (T5),Support,Knowledge (知),Fast,N/A,Fullscreen,N/A,ATK Up,N/A,N/A,N/A,N/A,Ground Only,BUFF: ATK Up
Slam Dunk!,Ryota,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,SP Up,N/A,N/A,N/A,N/A,N/A,SP UP: Attack/Defend Chain Attacks
Slam Dunk!,Ryota,2 Koma,2K (T2),Support,Knowledge (知),Instant,N/A,Short,N/A,-1 SP Bar,N/A,SPD Down,N/A,N/A,Ground Only,"ON HIT: SPD Down, -1 SP Bar"
Slam Dunk!,Ryota,3 Koma,3K (T3),Support,Knowledge (知),Instant,N/A,Short,N/A,Stay (Counter) -2 SP Bar,N/A,Support Seal,N/A,N/A,Ground Only,"STAY: Counter, Support Seal, -2 SP Bar"
Slam Dunk!,Haruko,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,Max HP Up,N/A,N/A,N/A,N/A,N/A,ATTRIBUTE: Max HP UP
Slam Dunk!,Anzai-Sensei,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,N/A,N/A,N/A,Status Effects,N/A,N/A,RESIST: Status Effects
Saint Seiya,Seiya,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,N/A,N/A,N/A,Special Attacks,N/A,N/A,RESIST: Special Attacks
Saint Seiya,Seiya,2 Koma,2K (T1),Support,Power (力),Fast,N/A,Short,N/A,Heal,N/A,N/A,Status Effects,N/A,Ground Only,ON HIT: Heal and removes Status Effects
Saint Seiya,Seiya,3 Koma,3K (T2),Support,Power (力),Fast,Average,Short,Low,N/A,N/A,N/A,N/A,N/A,Ground/Air,ON HIT: 45 DMG MAX
Saint Seiya,Seiya,4 Koma,4K (T1),Battle,Power (力),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Saint,N/A,"PERK: SP Up when attacked, Special Resist"
Saint Seiya,Seiya,5 Koma,5K (T3),Battle,Power (力),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Saint,N/A,"PERK: SP Up when attacked, Special Resist"
Saint Seiya,Seiya,6 Koma,6K (T1),Battle,Power (力),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Saint,N/A,"PERK: SP Up when attacked, Special Resist"
Saint Seiya,Seiya,7 Koma,7K (T2),Battle,Power (力),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Saint,N/A,"PERK: SP Up when attacked, Special Resist"
Saint Seiya,Seiya (Gold),8 Koma,8K (T1),Battle,Power (力),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Saint,N/A,"PERK: SP Up when attacked, Special Resist"
Saint Seiya,Shiryu,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,N/A,N/A,N/A,Blades,N/A,N/A,RESIST: Blades
Saint Seiya,Shiryu,2 Koma,2K (T1),Support,Power (力),Fast,Average,Long,Low,N/A,N/A,N/A,N/A,N/A,Ground Only,ON HIT: 36 DMG MAX
Saint Seiya,Shiryu,3 Koma,3K (T2),Support,Power (力),Slow,Average,Average,Average,N/A,N/A,Burn,N/A,N/A,Ground Only,"ON HIT: Burn, 48 DMG MAX"
Saint Seiya,Hyoga,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,N/A,N/A,N/A,Freeze Immunity,N/A,N/A,IMMUNITY: Freeze
Saint Seiya,Hyoga,2 Koma,2K (T1),Support,Power (力),Fast,Low,Short,Low,N/A,N/A,Burn,N/A,N/A,Ground Only,ON HIT: 27 DMG MAX
Saint Seiya,Hyoga,3 Koma,3K (T2),Support,Power (力),Fast,Average,Short,Low,-2 SP Bar,N/A,Paralysis,N/A,N/A,Ground Only,"ON HIT: Paralysis, -2 SP BAR, 30 DMG MAX"
Saint Seiya,Shun,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,SP Up,N/A,N/A,N/A,N/A,N/A,SP UP: Parry
Saint Seiya,Shun,2 Koma,2K (T1),Support,Knowledge (知),Slow,Average,Long,Low,N/A,N/A,Frozen,N/A,N/A,Ground Only,"ON HIT: Freeze, 48 DMG MAX"
Saint Seiya,Shun,3 Koma,3K (T2),Support,Power (力),Average,Low,Long,Low,N/A,N/A,Frozen,N/A,N/A,Ground Only,"ON HIT: Freeze, 21 DMG MAX"
Saint Seiya,Ikki,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HP Regeneration,N/A,PASSIVE: Health Regeneration
Saint Seiya,Ikki,2 Koma,2K (T1),Support,Knowledge (知),Instant,N/A,Short,None,N/A,N/A,Guard Seal / Stop / Attack Seal,N/A,N/A,Ground Only,"ON HIT: Guard Seal, Stop or Attack Seal"
Saint Seiya,Ikki,3 Koma,3K (T1),Support,Power (力),Average,High,Short,Very High,N/A,N/A,N/A,N/A,N/A,Ground Only,ON HIT: 54 DMG MAX
Saint Seiya,Athena,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,Max SP Up,N/A,N/A,N/A,N/A,N/A,ATTRIBUTE: Max SP UP
Saint Seiya,Muu,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,Max HP Up,N/A,N/A,N/A,N/A,N/A,ATTRIBUTE: MAX HP Up on KO Recover
Taizomote King Saga,Taizo,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,SP Up,N/A,N/A,N/A,N/A,N/A,SP UP: KO Opponents
Taizomote King Saga,Taizo,2 Koma,2K (T1),Support,Laughter (笑),Fast,N/A,Short,None,-2 SP Bar,N/A,Support Seal,N/A,N/A,Ground Only,"ON HIT: Support Seal, -2 SP BAR"
Taizomote King Saga,Taizo,3 Koma,3K (T5),Support,Laughter (笑),Average,Low,Average,Low,-2 SP Bar,N/A,Confusion,N/A,N/A,Ground Only,"ON HIT: Confusion, -2 SP Bar, 15 DMG MAX"
Taizomote King Saga,Spin,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,N/A,N/A,N/A,Judgement Immunity,N/A,N/A,IMMUNITY: Judgement
Taizomote King Saga,Spin,2 Koma,2K (T1),Support,Laughter (笑),Average,Average,Average,Low,N/A,N/A,N/A,N/A,N/A,Ground Only,ON HIT: 31 DMG MAX
Taizomote King Saga,Spin,3 Koma,3K (T4),Support,Laughter (笑),Fast,Average,Average,Low,N/A,N/A,N/A,N/A,N/A,Ground Only,ON HIT: 48 DMG MAX
Taizomote King Saga,Aisu,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,N/A,N/A,N/A,Freeze Immunity,N/A,N/A,IMMUNITY: Freeze
Prince of Tennis,Ryoma,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,SP Up,N/A,N/A,N/A,N/A,N/A,ATK UP: Low HP
Prince of Tennis,Ryoma,2 Koma,2K (T2),Support,Knowledge (知),Average,Low,Long,Low,-2 SP Bar,N/A,Blind,N/A,N/A,Ground Only,"ON HIT: -2 SP BAR, Blind, 24 DMG MAX"
Prince of Tennis,Ryoma,3 Koma,3K (T4),Support,Knowledge (知),Average,Low,Long,Low,-2 SP Bar,N/A,Stop,N/A,N/A,Ground Only,"ON HIT: -2 SP BAR, Stop, 24 DMG MAX"
Prince of Tennis,Tezuka,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,SP Up,N/A,N/A,N/A,N/A,N/A,SP UP: Attack/Defend against Supports
Prince of Tennis,Tezuka,2 Koma,2K (T2),Support,Knowledge (知),Average,N/A,Short,Low,-1 SP Bar,N/A,N/A,N/A,N/A,Ground Only,ON HIT: -1 SP BAR
Prince of Tennis,Tezuka,3 Koma,3K (T6),Support,Knowledge (知),Average,Average,Average,Low,-2 SP Bar,N/A,Stop,N/A,N/A,Ground Only,"ON HIT: -2 SP BAR, Stop, 36 DMG MAX"
Prince of Tennis,Fuji,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,SP Up,N/A,N/A,N/A,N/A,N/A,SP UP: Parry
Prince of Tennis,Fuji,2 Koma,2K (T1),Support,Knowledge (知),Fast,Low,Average,Low,-1 SP Bar,N/A,Guard Seal,N/A,N/A,Ground Only,"ON HIT: -1 SP BAR, Guard Seal, 24 DMG MAX"
Prince of Tennis,Fuji,3 Koma,3K (T4),Support,Knowledge (知),Average,N/A,Long,N/A,-2 SP Bar,N/A,Battle Seal,N/A,N/A,Ground Only,"ON HIT: -2 SP BAR, Battle Seal"
Prince of Tennis,Oishi/Eiji,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,SP Up,N/A,N/A,N/A,N/A,N/A,SP UP: Attack/Defend Chain Attacks
Prince of Tennis,Golden Pair,2 Koma,2K (T1),Support,Knowledge (知),Average,Low,Long,N/A,-2 SP Bar,SPD Up,N/A,N/A,N/A,Ground Only,"ON HIT: -2 SP BAR, SPD Up, 24 DMG MAX"
Prince of Tennis,Golden Pair,3 Koma,3K (T1),Support,Knowledge (知),Fast,High,Average,Low,-4 SP Bar,N/A,Battle Seal,N/A,N/A,Ground Only,"ON HIT: Battle Seal, -4 SP BAR or 51 DMG MAX"
Prince of Tennis,Momoshiro,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,Max HP Up,N/A,N/A,N/A,N/A,N/A,ATTRIBUTE: MAX HP Up on KO Recover
Prince of Tennis,Momoshiro,2 Koma,2K (T2),Support,Power (力),Fast,Average,Long,Low,N/A,N/A,N/A,N/A,N/A,Ground/Air,ON HIT: 45 DMG MAX
Prince of Tennis,Momoshiro,3 Koma,3K (T5),Support,Power (力),Fast,Average,Long,Low,N/A,N/A,Battle Seal,N/A,N/A,Ground Only,"ON HIT: Battle Seal, 45 DMG MAX"
Prince of Tennis,Kaido,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,N/A,N/A,N/A,Poison Immunity,N/A,N/A,IMMUNITY: Poison
Prince of Tennis,Kaido,2 Koma,2K (T2),Support,Power (力),Fast,Low,Average,Low,-2 SP Bar,N/A,Poison,N/A,N/A,Ground Only,"ON HIT: -2 SP Bar, Poison, 24 DMG MAX"
Prince of Tennis,Kaido,3 Koma,3K (T4),Support,Power (力),Average,Average,Average,Low,-2 SP Bar,N/A,Poison,N/A,N/A,Ground Only,"ON HIT: -2 SP BAR, Poison, 36 DMG MAX"
Prince of Tennis,Kawamura,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,SP Up,N/A,N/A,N/A,N/A,N/A,SP UP: Attack/Defend against Characters
Prince of Tennis,Kawamura,2 Koma,2K (T1),Support,Power (力),Slow,N/A,Fullscreen,N/A,N/A,Deck Power,N/A,N/A,N/A,Ground Only,ON HIT: Deck Power
Prince of Tennis,Kawamura,3 Koma,3K (T3),Support,Power (力),Average,Average,Average,Low,N/A,N/A,Paralysis,N/A,N/A,Ground Only,"ON HIT: Paralysis, 42 DMG MAX"
Prince of Tennis,Inui,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,SP Up,N/A,N/A,N/A,N/A,N/A,SP UP: Attack/Defend opposing Nature
Prince of Tennis,Inui,2 Koma,2K (T1),Support,Knowledge (知),Fast,N/A,Short,N/A,N/A,Critical,N/A,N/A,N/A,Ground Only,ON HIT: Critical
Prince of Tennis,Inui,3 Koma,3K (T1),Support,Knowledge (知),Fast,Average,Average,Low,-2 SP Bar,N/A,Support Seal,N/A,N/A,Ground/Air,"ON HIT: -2 SP BAR, Support Seal, 39 DMG MAX"
Prince of Tennis,Atobe,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,N/A,N/A,N/A,Freeze Immunity,N/A,N/A,IMMUNITY: Freeze
Prince of Tennis,Atobe,2 Koma,2K (T1),Support,Knowledge (知),Fast,Low,Short,Low,N/A,N/A,Guard Seal,N/A,N/A,Ground/Air,"ON HIT: Guard Seal, 24 DMG MAX"
Prince of Tennis,Atobe,3 Koma,3K (T2),Support,Knowledge (知),Fast,Average,Long,Low,-1 SP Bar,N/A,Frozen,N/A,N/A,Ground Only,"ON HIT: -1 SP BAR, Freeze"
D.Gray-Man,Allen,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,N/A,N/A,N/A,Blind Immunity,N/A,N/A,IMMUNITY: Blind
D.Gray-Man,Allen,2 Koma,2K (T1),Support,Knowledge (知),Fast,Average,Long,Low,N/A,N/A,N/A,N/A,N/A,Ground/Air,ON HIT: 45 DMG MAX
D.Gray-Man,Allen,3 Koma,3K (T1),Support,Knowledge (知),Fast,Average,Short,Average,Guard Break,N/A,N/A,N/A,N/A,Ground Only,"ON HIT: Guard Break, 48 DMG MAX"
D.Gray-Man,Allen,4 Koma,4K (T1),Battle,Knowledge (知),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Mana's Curse,N/A,"PERK: See Invisible Komas, Blind Immunity, SP Up on Supports"
D.Gray-Man,Allen,5 Koma,5K (T3),Battle,Knowledge (知),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Mana's Curse,N/A,"PERK: See Invisible Komas, Blind Immunity, SP Up on Supports"
D.Gray-Man,Allen,6 Koma,6K (T10),Battle,Knowledge (知),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Mana's Curse,N/A,"PERK: See Invisible Komas, Blind Immunity, SP Up on Supports"
D.Gray-Man,Allen,6 Koma,6K (T11),Battle,Power (力),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Mana's Curse,N/A,"PERK: See Invisible Komas, Blind Immunity, SP Up on Supports"
D.Gray-Man,Lenalee,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Wall Jump,N/A,PASSIVE: Wall Jump
D.Gray-Man,Lenalee,2 Koma,2K (T1),Support,Knowledge (知),Instant,N/A,Average,High,Guard Break,N/A,N/A,N/A,N/A,Ground Only,ON HIT: Guard Break
D.Gray-Man,Lenalee,3 Koma,3K (T1),Support,Knowledge (知),Fast,Average,Short,High,N/A,N/A,N/A,N/A,N/A,Ground Only,ON HIT: 48 DMG MAX
D.Gray-Man,Lenalee,4 Koma,4K (T1),Battle,Knowledge (知),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Dark Boots,N/A,"PERK: Airdash, Triple Jump"
D.Gray-Man,Lenalee,5 Koma,5K (T4),Battle,Knowledge (知),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Dark Boots,N/A,"PERK: Airdash, Triple Jump"
D.Gray-Man,Lavi,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,SP Up,N/A,N/A,N/A,N/A,N/A,SP UP: No Movement/Attacking
D.Gray-Man,Lavi,2 Koma,2K (T1),Support,Power (力),Average,N/A,Average,High,Jail,N/A,N/A,N/A,N/A,Ground Only,ON HIT: Jail
D.Gray-Man,Lavi,3 Koma,3K (T1),Support,Power (力),Fast,Average,Average,Low,N/A,N/A,Burn,N/A,N/A,Ground Only,"ON HIT: 40 DMG MAX, Burn"
D.Gray-Man,Kanda,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,N/A,N/A,N/A,Blades,N/A,N/A,RESIST: Blades
D.Gray-Man,Kanda,2 Koma,2K (T1),Support,Power (力),Slow,Average,Long,Average,Guard Break,N/A,N/A,N/A,N/A,Ground/Air,"ON HIT: Guard Break, 36 DMG MAX"
D.Gray-Man,Kanda,3 Koma,3K (T1),Support,Power (力),Average,Average,Long,Low,N/A,N/A,N/A,N/A,N/A,Ground/Air,ON HIT: 35 DMG MAX
D.Gray-Man,Crowly,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,N/A,N/A,N/A,Poison Immunity,N/A,N/A,IMMUNITY: Poison
D.Gray-Man,Crowly,2 Koma,2K (T1),Support,Power (力),Instant,N/A,Short,N/A,N/A,N/A,N/A,Status Effects,N/A,Ground Only,HEAL: Status Effects
D.Gray-Man,Crowly,3 Koma,3K (T2),Support,Power (力),Fast,Average,Long,Low,N/A,N/A,N/A,N/A,N/A,Ground Only,"ON HIT: Poison, 48 DMG MAX"
D.Gray-Man,River,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,See Invisible Komas,N/A,PASSIVE: See Invisible Komas
D.Gray-Man,Komui,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,SP Up,N/A,N/A,N/A,N/A,N/A,SP UP: Attack/Defend opposing Nature
D.Gray-Man,Miranda,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,GUARD Up,N/A,N/A,N/A,N/A,N/A,ATTRIBUTE: Guard UP
D.Gray-Man,General Cross,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,SP Up,N/A,N/A,N/A,N/A,N/A,SP UP: No Switch/Supports
Death Note,Raito/Ryuk,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,SP Up,N/A,N/A,N/A,N/A,N/A,SP UP: Attack/Defend opposing Nature
Death Note,Raito/Ryuk,2 Koma,2K (T1),Support,Knowledge (知),Slow,N/A,Fullscreen,N/A,N/A,N/A,Judgement,N/A,N/A,Ground Only,ON HIT: Judgement
Death Note,Raito/Ryuk,3 Koma,3K (T5),Support,Knowledge (知),Slow,N/A,Fullscreen,N/A,N/A,N/A,Judgement,N/A,N/A,Ground Only,ON HIT: Judgement
Death Note,L,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,SP Up,N/A,N/A,N/A,N/A,N/A,SP UP: Parry
Death Note,L,2 Koma,2K (T1),Support,Knowledge (知),Slow,N/A,Fullscreen,N/A,N/A,N/A,Battle Seal,N/A,N/A,Ground Only,ON HIT: Battle Seal
Death Note,L,3 Koma,3K (T6),Support,Knowledge (知),Instant,N/A,Average,N/A,N/A,N/A,Special Drain,N/A,N/A,Ground Only,ON HIT: Special Drain
Death Note,Misa,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,GUARD Up,N/A,N/A,N/A,N/A,N/A,ATTRIBUTE: Guard UP
Death Note,Misa,2 Koma,2K (T1),Support,Knowledge (知),Slow,N/A,Fullscreen,N/A,N/A,N/A,Judgement,N/A,N/A,Ground Only,ON HIT: Judgement
Death Note,Misa,3 Koma,3K (T6),Support,Knowledge (知),Slow,N/A,Fullscreen,N/A,N/A,N/A,Judgement,N/A,N/A,Ground Only,ON HIT: Judgement
Death Note,Near,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,SP Up,N/A,N/A,N/A,N/A,N/A,SP UP: Parry
Death Note,Near,2 Koma,2K (T1),Support,Knowledge (知),Slow,N/A,Fullscreen,N/A,N/A,ATK Up,N/A,N/A,N/A,Ground Only,ON HIT: ATK Up
Death Note,Near,3 Koma,3K (T6),Support,Knowledge (知),Slow,N/A,Fullscreen,N/A,N/A,Critical,N/A,N/A,N/A,Ground Only,ON HIT: Critical
Death Note,Mello,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,SP Up,N/A,N/A,N/A,N/A,N/A,SP UP: Multi-Hits
Death Note,Mello,2 Koma,2K (T1),Support,Knowledge (知),Average,Average,Short,Low,N/A,N/A,N/A,N/A,N/A,Ground Only,ON HIT: 42 DMG MAX
Death Note,Mello,3 Koma,3K (T6),Support,Knowledge (知),Average,Average,Average,Low,N/A,N/A,N/A,N/A,N/A,Ground Only,ON HIT: 49 DMG MAX
Dr.Slump,Arale,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,N/A,N/A,N/A,Judgement Immunity,N/A,N/A,IMMUNITY: Judgement
Dr.Slump,Arale,2 Koma,2K (T1),Support,Knowledge (知),Fast,N/A,Average,N/A,-1 SP Bar,N/A,Support Seal,N/A,N/A,Ground Only,"ON HIT: -1 SP BAR, Support Seal"
Dr.Slump,Arale,3 Koma,3K (T1),Support,Knowledge (知),Fast,High,Average,Low,N/A,N/A,N/A,N/A,N/A,Ground Only,ON HIT: 54 DMG MAX
Dr.Slump,Arale,4 Koma,4K (T4),Battle,Laughter (笑),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Android,N/A,"PERK: Judgement Immunity, Weak to Shock"
Dr.Slump,Arale,5 Koma,5K (T4),Battle,Laughter (笑),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Android,N/A,"PERK: Judgement Immunity, Weak to Shock"
Dr.Slump,Arale,6 Koma,6K (T6),Battle,Laughter (笑),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Android,N/A,"PERK: Judgement Immunity, Weak to Shock"
Dr.Slump,Arale,6 Koma,6K (T1),Battle,Power (力),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Android,N/A,"PERK: Judgement Immunity, Weak to Shock"
Dr.Slump,Arale,7 Koma,7K (T3),Battle,Laughter (笑),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Android,N/A,"PERK: Judgement Immunity, Weak to Shock"
Dr.Slump,Dr. Mashirito,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,SP Up,N/A,N/A,N/A,N/A,N/A,SP UP: Low HP
Dr.Slump,Dr. Mashirito,2 Koma,2K (T1),Support,Knowledge (知),Fast,N/A,Average,N/A,-2 SP Bar,N/A,N/A,N/A,N/A,Ground Only,ON HIT: -2 SP BAR
Dr.Slump,Dr. Mashirito,3 Koma,3K (T1),Support,Knowledge (知),Fast,N/A,Average,N/A,N/A,N/A,Paralysis,N/A,N/A,Ground Only, ON HIT: Paralysis
Dr.Slump,Dr. Mashirito,4 Koma,4K (T3),Battle,Laughter (笑),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Scientific,N/A,PERK: SP Up KO Opponents with Opposing Nature Attacks
Dr.Slump,Dr. Mashirito,4 Koma,4K (T1),Battle,Knowledge (知),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Scientific,N/A,PERK: SP Up KO Opponents with Opposing Nature Attacks
Dr.Slump,Dr. Mashirito,5 Koma,5K (T11),Battle,Laughter (笑),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Scientific,N/A,PERK: SP Up KO Opponents with Opposing Nature Attacks
Dr.Slump,Dr. Mashirito,6 Koma,6K (T1),Battle,Laughter (笑),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Scientific,N/A,PERK: SP Up KO Opponents with Opposing Nature Attacks
Dr.Slump,Dr. Mashirito,7 Koma,7K (T6),Battle,Laughter (笑),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Scientific,N/A,PERK: SP Up KO Opponents with Opposing Nature Attacks
Dr.Slump,CaramelMan J,8 Koma,8K (T1),Battle,Laughter (笑),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Evil Scientist,N/A,"PERK: SP Up on KO Power Nature, Weak to Shock"
